,file_path,tokens,structure,keywords,label
36,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1533800599_60_수도권_실내_16761.wav,"[('그렇다', 'Adjective'), ('하더라고', 'Verb'), ('하더라도', 'Verb'), ('우리', 'Noun'), ('그때', 'Noun'), ('우리', 'Noun'), ('가', 'Josa'), ('거길', 'Noun'), ('가서', 'Verb')]","[('그렇다', 'Adjective'), ('하더라고', 'Verb'), ('하더라도', 'Verb'), ('우리', 'Noun'), ('그때', 'Noun'), ('우리', 'Noun'), ('가', 'Josa'), ('거길', 'Noun'), ('가서', 'Verb')]","['우리', '그때', '우리', '거길']","[305, 5938, 6543, 6367, 4259, 6543, 6367, 771, 5092, 604, 305, 7, 5092, 604, 1, 139, 3357]"
37,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_07966.wav,"[('친구', 'Noun'), ('를', 'Josa'), ('보', 'Noun'), ('니까', 'Josa'), ('운동', 'Noun'), ('도', 'Josa'), ('중요하지만', 'Adjective')]","[('친구', 'Noun'), ('를', 'Josa'), ('보', 'Noun'), ('니까', 'Josa'), ('운동', 'Noun'), ('도', 'Josa'), ('중요하지만', 'Adjective')]","['친구', '보', '운동']","[2833, 167, 3367, 370, 2574, 4604, 771, 51, 1625, 6543, 152, 62]"
38,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1556271619_72_전라_실내_44973.wav,"[('가서', 'Verb'), ('채우고', 'Verb'), ('다시', 'Noun'), ('오던지', 'Verb'), ('어쩌던', 'Noun'), ('지', 'Josa'), ('해야지', 'Verb')]","[('가서', 'Verb'), ('채우고', 'Verb'), ('다시', 'Noun'), ('오던지', 'Verb'), ('어쩌던', 'Noun'), ('지', 'Josa'), ('해야지', 'Verb')]","['다시', '어쩌던']","[3357, 1173, 5092, 4259, 5938, 89, 48, 152, 152, 395, 4594, 152]"
39,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_P06222.wav,"[('완전히', 'Adjective'), ('실신', 'Noun'), ('돼', 'Verb'), ('가지', 'Noun'), ('고', 'Josa'), ('죽는', 'Verb'), ('거', 'Noun'), ('죠', 'Josa')]","[('완전히', 'Adjective'), ('실신', 'Noun'), ('돼', 'Verb'), ('가지', 'Noun'), ('고', 'Josa'), ('죽는', 'Verb'), ('거', 'Noun'), ('죠', 'Josa')]","['실신', '가지', '거']","[2431, 39, 3768, 708, 152, 4259, 4007, 1, 6626]"
40,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15686.wav,"[('그래서', 'Adverb'), ('걔', 'Noun'), ('들이', 'Verb'), ('여기', 'Noun'), ('에', 'Josa'), ('상주', 'Noun'), ('하면서', 'Verb')]","[('그래서', 'Adverb'), ('걔', 'Noun'), ('들이', 'Verb'), ('여기', 'Noun'), ('에', 'Josa'), ('상주', 'Noun'), ('하면서', 'Verb')]","['걔', '여기', '상주']","[305, 3357, 118, 2195, 26, 821, 862, 6062, 867, 176, 6543, 362, 3357]"
41,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화38_M_1527671642_80_경상_실내_42373.wav,"[('그러니까', 'Adverb'), ('그', 'Noun'), ('사람', 'Noun'), ('은', 'Josa'), ('그게', 'Noun'), ('전부', 'Noun'), ('인', 'Josa'), ('거야', 'Eomi')]","[('그러니까', 'Adverb'), ('그', 'Noun'), ('사람', 'Noun'), ('은', 'Josa'), ('그게', 'Noun'), ('전부', 'Noun'), ('인', 'Josa'), ('거야', 'Eomi')]","['그', '사람', '그게', '전부']","[305, 370, 305, 98, 3504, 305, 5, 39, 2542, 203, 1, 4594]"
42,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1529945202_60_수도권_실내_17391.wav,"[('언니', 'Noun'), ('한테', 'Josa'), ('서', 'Verb'), ('전화', 'Noun'), ('가', 'Josa'), ('오는', 'Verb'), ('거야', 'Eomi')]","[('언니', 'Noun'), ('한테', 'Josa'), ('서', 'Verb'), ('전화', 'Noun'), ('가', 'Josa'), ('오는', 'Verb'), ('거야', 'Eomi')]","['언니', '전화']","[370, 4233, 355, 3357, 39, 460, 48, 1, 4594]"
43,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1533524660_71_강원_실내_44865.wav,"[('야', 'Exclamation'), ('너', 'Noun'), ('첫', 'Noun'), ('월급', 'Noun'), ('을', 'Josa'), ('이렇게', 'Adverb'), ('하는게', 'Verb'), ('아니라는데', 'Adjective'), ('이랬거든', 'Adjective')]","[('야', 'Exclamation'), ('너', 'Noun'), ('첫', 'Noun'), ('월급', 'Noun'), ('을', 'Josa'), ('이렇게', 'Adverb'), ('하는게', 'Verb'), ('아니라는데', 'Adjective'), ('이랬거든', 'Adjective')]","['너', '첫', '월급']","[4594, 16, 509, 5167, 26, 5, 6543, 5, 370, 15, 26, 1]"
44,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화09_M_1532538920_81_강원_실내_10766.wav,"[('안', 'Noun'), ('그래도', 'Adverb'), ('이', 'Noun'), ('게', 'Josa'), ('만약', 'Noun'), ('삼', 'Modifier'), ('년', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('끝났을', 'Verb'), ('때', 'Noun')]","[('안', 'Noun'), ('그래도', 'Adverb'), ('이', 'Noun'), ('게', 'Josa'), ('만약', 'Noun'), ('삼', 'Modifier'), ('년', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('끝났을', 'Verb'), ('때', 'Noun')]","['안', '이', '만약', '년', '뒤', '때']","[144, 305, 771, 26, 5, 62, 376, 47, 42, 298, 6062, 175, 7]"
45,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535495676_64_전라_실내_17175.wav,"[('뭐', 'Noun'), ('신림동', 'Noun'), ('언니', 'Noun'), ('도', 'Josa'), ('괜찮고', 'Adjective'), ('평택', 'Noun'), ('언니', 'Noun'), ('도', 'Josa'), ('잘', 'Verb'), ('지내고', 'Verb'), ('시골', 'Noun'), ('오빠', 'Noun'), ('도', 'Josa'), ('뭐', 'Noun')]","[('뭐', 'Noun'), ('신림동', 'Noun'), ('언니', 'Noun'), ('도', 'Josa'), ('괜찮고', 'Adjective'), ('평택', 'Noun'), ('언니', 'Noun'), ('도', 'Josa'), ('잘', 'Verb'), ('지내고', 'Verb'), ('시골', 'Noun'), ('오빠', 'Noun'), ('도', 'Josa'), ('뭐', 'Noun')]","['뭐', '신림동', '언니', '평택', '언니', '시골', '오빠', '뭐']","[24, 708, 4604, 370, 771, 4259, 2482, 4155, 370, 771, 152, 8, 4259, 89, 4639, 48, 5173, 771, 24]"
46,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1544338996_60_수도권_실내_17593.wav,"[('요즘', 'Noun'), ('젊은', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('이나', 'Josa'), ('연령', 'Noun'), ('이', 'Josa'), ('있으신', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('해', 'Noun'), ('요', 'Josa')]","[('요즘', 'Noun'), ('젊은', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('이나', 'Josa'), ('연령', 'Noun'), ('이', 'Josa'), ('있으신', 'Adjective'), ('분', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('해', 'Noun'), ('요', 'Josa')]","['요즘', '분', '연령', '분', '해']","[1625, 6442, 3504, 45, 2195, 26, 2, 3632, 26, 708, 45, 2195, 771, 395, 1625]"
47,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_08034.wav,"[('어디', 'Noun'), ('가서', 'Verb'), ('좀', 'Noun'), ('제대로', 'Noun'), ('한번', 'Noun'), ('해보라', 'Verb'), ('한다는데', 'Verb')]","[('어디', 'Noun'), ('가서', 'Verb'), ('좀', 'Noun'), ('제대로', 'Noun'), ('한번', 'Noun'), ('해보라', 'Verb'), ('한다는데', 'Verb')]","['어디', '좀', '제대로', '한번']","[4298, 3357, 87, 131, 5228, 4233, 13, 395, 3367, 4233, 5938, 15]"
48,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_F_1548175788_62_수도권_실내_20210101162219.wav,"[('지금', 'Noun'), ('부터', 'Josa'), ('영원히', 'Adjective')]","[('지금', 'Noun'), ('부터', 'Josa'), ('영원히', 'Adjective')]",['지금'],"[152, 1733, 2542, 2558, 566, 61]"
49,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201120172858.wav,"[('성공할', 'Adjective'), ('수', 'Noun'), ('있는', 'Adjective'), ('방법', 'Noun')]","[('성공할', 'Adjective'), ('수', 'Noun'), ('있는', 'Adjective'), ('방법', 'Noun')]","['수', '방법']","[1096, 1412, 4, 412, 288]"
50,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1533571642_63_강원_실내_44999.wav,"[('그리고', 'Conjunction'), ('걔', 'Noun'), ('가', 'Josa'), ('오래', 'Adverb'), ('뛰는', 'Verb'), ('거', 'Noun'), ('이런', 'Adjective'), ('거', 'Noun'), ('를', 'Josa'), ('원래', 'Noun'), ('잘', 'Verb'), ('못', 'Noun'), ('해', 'Noun')]","[('그리고', 'Conjunction'), ('걔', 'Noun'), ('가', 'Josa'), ('오래', 'Adverb'), ('뛰는', 'Verb'), ('거', 'Noun'), ('이런', 'Adjective'), ('거', 'Noun'), ('를', 'Josa'), ('원래', 'Noun'), ('잘', 'Verb'), ('못', 'Noun'), ('해', 'Noun')]","['걔', '거', '거', '원래', '못', '해']","[305, 604, 4259, 118, 48, 1, 26, 1, 61, 395]"
51,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_16989.wav,"[('나', 'Noun'), ('는', 'Josa'), ('또', 'Noun'), ('경북', 'Noun'), ('청송', 'Noun'), ('으로', 'Josa'), ('가면', 'Noun'), ('그', 'Noun'), ('주왕산', 'Noun'), ('이라는', 'Josa'), ('데', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","[('나', 'Noun'), ('는', 'Josa'), ('또', 'Noun'), ('경북', 'Noun'), ('청송', 'Noun'), ('으로', 'Josa'), ('가면', 'Noun'), ('그', 'Noun'), ('주왕산', 'Noun'), ('이라는', 'Josa'), ('데', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","['나', '또', '경북', '청송', '가면', '그', '주왕산', '데']","[2, 3190, 4224, 4409, 4623, 5228, 362, 305, 176, 1888, 122, 26, 15, 5938]"
52,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1531552733_69_수도권_실내_44715.wav,"[('근데', 'Adverb'), ('휴지', 'Noun'), ('사고', 'Noun'), ('걔', 'Noun'), ('들', 'Suffix'), ('맥주', 'Noun'), ('도', 'Josa'), ('그', 'Noun'), ('김', 'Noun'), ('에', 'Josa'), ('계산', 'Noun'), ('한', 'Josa'), ('거야', 'Eomi')]","[('근데', 'Adverb'), ('휴지', 'Noun'), ('사고', 'Noun'), ('걔', 'Noun'), ('들', 'Suffix'), ('맥주', 'Noun'), ('도', 'Josa'), ('그', 'Noun'), ('김', 'Noun'), ('에', 'Josa'), ('계산', 'Noun'), ('한', 'Josa'), ('거야', 'Eomi')]","['휴지', '사고', '걔', '맥주', '그', '김', '계산']","[5351, 15, 152, 98, 4259, 118, 2195, 5933, 176, 771, 305, 333, 6062, 122, 4233, 1, 4594]"
53,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1536456816_68_수도권_실내_17069.wav,"[('거기', 'Noun'), ('서', 'Josa'), ('속초', 'Noun'), ('에서', 'Josa'), ('또', 'Noun'), ('우리', 'Noun'), ('가', 'Josa'), ('대진항', 'Noun'), ('이란', 'Josa'), ('델', 'Noun'), ('갔어', 'Verb')]","[('거기', 'Noun'), ('서', 'Josa'), ('속초', 'Noun'), ('에서', 'Josa'), ('또', 'Noun'), ('우리', 'Noun'), ('가', 'Josa'), ('대진항', 'Noun'), ('이란', 'Josa'), ('델', 'Noun'), ('갔어', 'Verb')]","['거기', '속초', '또', '우리', '대진항', '델']","[1, 862, 3357, 133, 719, 6062, 3357, 5092, 604, 131, 26, 2948, 5775]"
54,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1535495676_64_전라_실내_17677.wav,"[('등산', 'Noun'), ('에서', 'Josa'), ('오는', 'Verb'), ('행복감', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('크지', 'Verb'), ('않니', 'Verb')]","[('등산', 'Noun'), ('에서', 'Josa'), ('오는', 'Verb'), ('행복감', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('크지', 'Verb'), ('않니', 'Verb')]","['등산', '행복감']","[177, 122, 6062, 3357, 48, 346, 981, 2231, 26, 16, 6018, 152, 6426, 370]"
55,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1527537495_69_강원_실내_16715.wav,"[('그', 'Noun'), ('옆', 'Noun'), ('에서', 'Josa'), ('그', 'Noun'), ('먹는', 'Verb'), ('걸', 'Noun'), ('보고', 'Noun'), ('있거', 'Adjective'), ('덩', 'Noun'), ('그걸', 'Adverb'), ('보면', 'Verb')]","[('그', 'Noun'), ('옆', 'Noun'), ('에서', 'Josa'), ('그', 'Noun'), ('먹는', 'Verb'), ('걸', 'Noun'), ('보고', 'Noun'), ('있거', 'Adjective'), ('덩', 'Noun'), ('그걸', 'Adverb'), ('보면', 'Verb')]","['그', '옆', '그', '걸', '보고', '덩']","[305, 258, 6062, 3357, 305, 28, 3367, 4259, 1, 6212, 305, 28, 3367, 362]"
56,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1552754567-2_64_수도권_실내_44189.wav,"[('이제', 'Noun'), ('휴양림', 'Noun'), ('으로', 'Josa'), ('돼', 'Verb'), ('있는', 'Adjective'), ('대관령', 'Noun'), ('같은', 'Adjective'), ('이런', 'Adjective'), ('데', 'Noun'), ('를', 'Josa'), ('가는', 'Verb'), ('거', 'Noun'), ('면', 'Josa'), ('괜찮을', 'Adjective'), ('것', 'Noun'), ('같긴', 'Adjective'), ('해', 'Noun')]","[('이제', 'Noun'), ('휴양림', 'Noun'), ('으로', 'Josa'), ('돼', 'Verb'), ('있는', 'Adjective'), ('대관령', 'Noun'), ('같은', 'Adjective'), ('이런', 'Adjective'), ('데', 'Noun'), ('를', 'Josa'), ('가는', 'Verb'), ('거', 'Noun'), ('면', 'Josa'), ('괜찮을', 'Adjective'), ('것', 'Noun'), ('같긴', 'Adjective'), ('해', 'Noun')]","['이제', '휴양림', '대관령', '데', '거', '것', '해']","[26, 87, 453, 5228, 131, 3659, 3504, 26, 15, 1, 362, 3, 395]"
57,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_P06254.wav,"[('왜냐하면', 'Adverb'), ('그것', 'Noun'), ('은', 'Josa'), ('창조주', 'Noun'), ('신', 'Noun'), ('이', 'Josa'), ('없기', 'Adjective'), ('때문', 'Noun'), ('이다', 'Josa')]","[('왜냐하면', 'Adverb'), ('그것', 'Noun'), ('은', 'Josa'), ('창조주', 'Noun'), ('신', 'Noun'), ('이', 'Josa'), ('없기', 'Adjective'), ('때문', 'Noun'), ('이다', 'Josa')]","['그것', '창조주', '신', '때문']","[6543, 362, 305, 3, 3504, 3167, 656, 176, 708, 26, 862, 7, 429, 26, 5938]"
58,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1550026972_66_전라_실내_P06861.wav,"[('이', 'Noun'), ('상태', 'Noun'), ('에서', 'Josa'), ('어떻게', 'Adjective'), ('원', 'Noun'), ('구성', 'Noun'), ('이', 'Josa'), ('되겠습니까', 'Verb')]","[('이', 'Noun'), ('상태', 'Noun'), ('에서', 'Josa'), ('어떻게', 'Adjective'), ('원', 'Noun'), ('구성', 'Noun'), ('이', 'Josa'), ('되겠습니까', 'Verb')]","['이', '상태', '원', '구성']","[26, 867, 6062, 3357, 5, 61, 167, 1096, 26, 4740, 4347, 370]"
59,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_17250.wav,"[('나', 'Noun'), ('는', 'Josa'), ('안', 'Noun'), ('먹어도', 'Verb'), ('먹고', 'Verb'), ('싶다는', 'Verb'), ('생각', 'Noun'), ('이', 'Josa'), ('없어', 'Adjective'), ('고모', 'Noun'), ('도', 'Josa'), ('알다시피', 'Verb')]","[('나', 'Noun'), ('는', 'Josa'), ('안', 'Noun'), ('먹어도', 'Verb'), ('먹고', 'Verb'), ('싶다는', 'Verb'), ('생각', 'Noun'), ('이', 'Josa'), ('없어', 'Adjective'), ('고모', 'Noun'), ('도', 'Josa'), ('알다시피', 'Verb')]","['나', '안', '생각', '고모']","[2, 144, 771, 4259, 5938, 2291, 26, 4259, 2791, 771, 874, 5938, 89, 672]"
60,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_15702.wav,"[('대통령', 'Noun'), ('자체', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('신념', 'Noun'), ('은', 'Josa'), ('있지만', 'Adjective'), ('경제정책', 'Noun'), ('에', 'Josa'), ('대한', 'Noun')]","[('대통령', 'Noun'), ('자체', 'Noun'), ('에', 'Josa'), ('대한', 'Noun'), ('신념', 'Noun'), ('은', 'Josa'), ('있지만', 'Adjective'), ('경제정책', 'Noun'), ('에', 'Josa'), ('대한', 'Noun')]","['대통령', '자체', '대한', '신념', '경제정책', '대한']","[131, 4068, 955, 6062, 131, 4233, 708, 3504, 152, 62, 3190, 87, 1998, 76, 6062, 131, 4233]"
61,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_M_1527672611_76_수도권_실내_20201123112525.wav,"[('다음', 'Noun'), ('엔', 'Josa'), ('자연', 'Noun'), ('학습원', 'Noun'), ('까지', 'Josa'), ('가', 'Verb')]","[('다음', 'Noun'), ('엔', 'Josa'), ('자연', 'Noun'), ('학습원', 'Noun'), ('까지', 'Josa'), ('가', 'Verb')]","['다음', '자연', '학습원']","[5938, 2225, 955, 3632, 3159, 4347, 61, 152]"
62,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_F_1533571642_63_강원_실내_43755.wav,"[('한', 'Verb'), ('번은', 'Noun'), ('한밤', 'Noun'), ('중', 'Noun'), ('에', 'Josa'), ('가자고', 'Verb'), ('그래서', 'Adverb'), ('갔다가', 'Verb'), ('공이', 'Noun'), ('안', 'Noun'), ('보이는', 'Verb'), ('바람', 'Noun'), ('에', 'Josa'), ('공', 'Noun'), ('을', 'Josa'), ('맞아', 'Verb'), ('버렸어', 'Verb')]","[('한', 'Verb'), ('번은', 'Noun'), ('한밤', 'Noun'), ('중', 'Noun'), ('에', 'Josa'), ('가자고', 'Verb'), ('그래서', 'Adverb'), ('갔다가', 'Verb'), ('공이', 'Noun'), ('안', 'Noun'), ('보이는', 'Verb'), ('바람', 'Noun'), ('에', 'Josa'), ('공', 'Noun'), ('을', 'Josa'), ('맞아', 'Verb'), ('버렸어', 'Verb')]","['번은', '한밤', '중', '공이', '안', '바람', '공']","[4233, 13, 3504, 4233, 97, 51, 6062, 955, 4259, 305, 3357, 5938, 1412, 26, 144, 3367, 26, 682, 6062, 1412, 5189, 983]"
63,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1541760477_77_전라_실내_16853.wav,"[('소나무', 'Noun'), ('향기', 'Noun'), ('뿐', 'Noun'), ('만', 'Josa'), ('아니고', 'Adjective'), ('정원', 'Noun'), ('에서', 'Josa'), ('잘', 'Verb'), ('가꿀', 'Verb'), ('수', 'Noun'), ('있는', 'Adjective'), ('그', 'Noun'), ('뭐', 'Noun'), ('지', 'Josa')]","[('소나무', 'Noun'), ('향기', 'Noun'), ('뿐', 'Noun'), ('만', 'Josa'), ('아니고', 'Adjective'), ('정원', 'Noun'), ('에서', 'Josa'), ('잘', 'Verb'), ('가꿀', 'Verb'), ('수', 'Noun'), ('있는', 'Adjective'), ('그', 'Noun'), ('뭐', 'Noun'), ('지', 'Josa')]","['소나무', '향기', '뿐', '정원', '수', '그', '뭐']","[219, 2, 6018, 585, 862, 562, 62, 370, 4259, 1998, 61, 6062, 3357, 998, 4, 305, 24, 152]"
64,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1533490517_65_수도권_실내_17556.wav,"[('부모', 'Noun'), ('는', 'Josa'), ('되도', 'Verb'), ('자식', 'Noun'), ('은', 'Josa'), ('안된다고', 'Adjective'), ('얘기', 'Noun'), ('했어', 'Verb')]","[('부모', 'Noun'), ('는', 'Josa'), ('되도', 'Verb'), ('자식', 'Noun'), ('은', 'Josa'), ('안된다고', 'Adjective'), ('얘기', 'Noun'), ('했어', 'Verb')]","['부모', '자식', '얘기']","[2542, 2791, 4740, 771, 955, 209, 3504, 144, 5938, 4259, 891, 862]"
65,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1536456816_68_수도권_실내_17481.wav,"[('근데', 'Adverb'), ('애', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('가끔', 'Noun'), ('그거', 'Noun'), ('먹으면', 'Verb'), ('이상하더라', 'Adjective')]","[('근데', 'Adverb'), ('애', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('가끔', 'Noun'), ('그거', 'Noun'), ('먹으면', 'Verb'), ('이상하더라', 'Adjective')]","['애', '가끔', '그거']","[5351, 15, 25, 2195, 26, 305, 1, 362, 26, 867, 6543, 6367]"
66,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1533800599_60_수도권_실내_17204.wav,"[('고모', 'Noun'), ('나이', 'Noun'), ('도', 'Josa'), ('이제', 'Noun'), ('는', 'Josa'), ('육십이', 'Noun'), ('훨씬', 'Adverb'), ('지났잖아', 'Verb')]","[('고모', 'Noun'), ('나이', 'Noun'), ('도', 'Josa'), ('이제', 'Noun'), ('는', 'Josa'), ('육십이', 'Noun'), ('훨씬', 'Adverb'), ('지났잖아', 'Verb')]","['고모', '나이', '이제', '육십이']","[4259, 2791, 2, 26, 771, 26, 87, 196, 14, 26, 152]"
